Feature ID	Taxon	Confidence
OTU3348	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-02-FULL-39-32;f__2-02-FULL-39-32;g__2-02-FULL-39-32;s__2-02-FULL-39-32 sp001800135	0.9984693141971043
OTU3349	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Thermanaerothrix;s__Thermanaerothrix daxensis	0.8709544773803233
OTU3350	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9013943674321632
OTU3352	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	0.7809511904714964
OTU3354	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9999987643881987
OTU3355	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__GWA2-44-10;s__GWA2-44-10 sp001794755	0.7598657107435952
OTU3356	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__O2-02-FULL-48-8;g__O2-12-FULL-42-9;s__O2-12-FULL-42-9 sp001777665	0.9999857568889722
OTU3357	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Planctopirus	0.9347793264083023
OTU3360	d__Bacteria	0.9911578433583453
OTU3361	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA10511;s__UBA10511 sp003508595	0.7525654404940837
OTU3362	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__Vampirovibrio;s__Vampirovibrio chlorellavorus_C	0.9016846405387056
OTU3363	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.8915419014518308
OTU3364	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9997106772012063
OTU3366	d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__GWF2-40-263;g__UBA10014;s__UBA10014 sp000996355	0.8744115926471171
OTU3368	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales	0.7597884824442654
OTU3370	d__Bacteria	0.9998099080866898
OTU3371	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__P2-11E;f__P2-11E;g__GWC2-70-10;s__GWC2-70-10 sp001795345	0.9999999999578932
OTU3372	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.9346629769293744
OTU3375	d__Bacteria	0.999989623580938
OTU3377	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA5793;s__UBA5793 sp002418285	0.9713624821614432
OTU3378	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7244960335800539
OTU3380	d__Bacteria	0.9999998618702711
OTU3381	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hydrotalea;s__Hydrotalea flava	0.8077100798323422
OTU3383	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9698457688835274
OTU3384	d__Bacteria	1.0000000000000024
OTU3385	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas phototrophica	0.9850230116088362
OTU3386	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8522151278074348
OTU3387	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__UBA2337;s__UBA2337 sp002344825	0.9999999999999858
OTU3390	d__Bacteria	0.9999963670159233
OTU3391	d__Bacteria	0.9999999999920324
OTU3392	d__Bacteria	0.9997723752622576
OTU3394	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9994686702644238
OTU3395	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__PALSA-1355;g__PALSA-1355;s__PALSA-1355 sp003153375	0.9685951499725901
OTU3396	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.8143709821993655
OTU3398	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__Gp18-AA60;s__Gp18-AA60 sp003225335	0.8035059286445878
OTU3399	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__Vampirovibrio;s__Vampirovibrio chlorellavorus_C	0.9620648331070517
OTU3401	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae	0.9600968935367014
OTU3402	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales	0.9997752334612915
OTU3403	d__Bacteria	0.9999549420722633
OTU3404	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae	0.92344410739167
OTU3405	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__AG41;s__AG41 sp003222085	0.9253940744665581
OTU3406	d__Bacteria	0.9999999940314043
OTU3407	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.999997586058527
OTU3409	d__Bacteria	0.9999995071615022
OTU3411	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA6082;s__UBA6082 sp002428665	0.9543733069978744
OTU3412	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;s__Sandaracinus amylolyticus	0.9727417355762775
OTU3416	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula staleyi	0.9998452866693776
OTU3417	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Chondromyces	0.8826603570298713
OTU3418	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae	0.9360408719605391
OTU3419	d__Bacteria	0.999999929576111
OTU3420	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9995939044764734
OTU3421	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__PALSA-1336 sp003151625	0.9989854314619394
OTU3422	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae	0.9710277129808967
OTU3423	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__2-12-FULL-64-23;s__2-12-FULL-64-23 sp001770575	0.9992576704197583
OTU3424	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.9999997454373397
OTU3425	d__Bacteria	0.9999999805371218
OTU3426	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA56;s__Gp6-AA56 sp003222395	0.9999404423316065
OTU3429	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__UBA9933	0.9375654869536267
OTU3430	d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter_B	0.7085963014345101
OTU3431	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9815440506034995
OTU3432	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__Conexibacter woesei	0.7568453935681874
OTU3433	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae	0.9607823973857393
OTU3434	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9988922402524004
OTU3435	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA1301;f__UBA1301;g__UBA6038	0.9999982502697776
OTU3436	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999776784093938
OTU3438	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__UBA9628;s__UBA9628 sp003452935	0.9999998162228421
OTU3439	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae	0.9999989709254313
OTU3440	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae	0.9997119823970412
OTU3441	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales	0.8427410496817759
OTU3442	d__Bacteria	0.9999999878802984
OTU3443	d__Bacteria	0.9999978277154625
OTU3444	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999914969609578
OTU3445	d__Bacteria	0.9999997986821326
OTU3446	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae	0.7745745058728108
OTU3447	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter ginsengisoli	0.9497457194838811
OTU3449	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;s__Pedosphaera parvula	0.9769508119476821
OTU3453	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.8944903215503773
OTU3455	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.9996953476707635
OTU3457	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__A52C2;s__A52C2 sp900110915	0.9676966396312682
OTU3458	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__SZUA-115;s__SZUA-115 sp003231035	0.9992007073632818
OTU3459	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;s__Pedosphaera parvula	0.969545916097447
OTU3460	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA56;s__Gp6-AA56 sp003222395	0.9560547888868689
OTU3461	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9907825637751148
OTU3462	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira	0.9168917627121528
OTU3463	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9997877508949828
OTU3464	d__Bacteria;p__Planctomycetota;c__UBA8108	0.9128758896373057
OTU3465	d__Bacteria	0.9999226119162449
OTU3469	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-01-FULL-59-12;f__2-01-FULL-59-12;g__2-01-FULL-59-12;s__2-01-FULL-59-12 sp001800075	0.98227444749105
OTU3470	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9999997365775847
OTU3471	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9860952580465849
OTU3472	d__Bacteria;p__Myxococcota;c__Bradimonadia;o__UBA7976;f__UBA1532;g__UBA1532;s__UBA1532 sp002731825	0.9989096182299086
OTU3473	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae	0.7643067995313706
OTU3474	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-01-FULL-59-12;f__2-01-FULL-59-12;g__2-01-FULL-59-12;s__2-01-FULL-59-12 sp001800075	0.9999999974616571
OTU3479	d__Bacteria	0.9999999615543023
OTU3481	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166865	0.7578818005093878
OTU3483	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9928289191245334
OTU3484	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9624061558259149
OTU3485	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Fen-1528;s__Fen-1528 sp003151115	0.9999812214117356
OTU3487	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__SZUA-115;s__SZUA-115 sp003231035	0.9987873971683668
OTU3491	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium_A;s__Novosphingobium_A sp001305965	0.9743679094603587
OTU3492	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9999298226217713
OTU3495	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA1113;f__UBA1113;g__GCA-2709565;s__GCA-2709565 sp002709565	0.8527199665277989
OTU3496	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999495393092372
OTU3497	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Byssovorax;s__Byssovorax cruenta	0.794950283413117
OTU3498	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Zavarzinella;s__Zavarzinella formosa	0.9948949386719933
OTU3499	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__UBA966 sp002292895	0.976423587704445
OTU3500	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7117725064625506
OTU3501	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.9966930277406407
OTU3502	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166865	0.9402113838185427
OTU3503	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A coccineus	0.9549326136243794
OTU3504	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.9933535565420971
OTU3505	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9851059714046411
OTU3506	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA923;g__UBA923;s__UBA923 sp002387735	0.9895914815888146
OTU3507	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.9760712648210278
OTU3508	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__PALSA-555;g__PALSA-555;s__PALSA-555 sp003140175	0.9998637223350005
OTU3509	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Thermanaerothrix;s__Thermanaerothrix daxensis	0.9892298983910173
OTU3510	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum	0.9999988439434383
OTU3512	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.8538702061749562
OTU3515	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.9878635547052343
OTU3516	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae	0.7270434865641212
OTU3517	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_B;s__Sphingomonas_B changbaiensis	0.9396529307768291
OTU3518	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__Fluviicola riflensis	0.7401748157704232
OTU3520	d__Bacteria	0.9999997533860099
OTU3521	d__Bacteria	0.9992009581291417
OTU3523	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__21-14-0-10-47-8;s__21-14-0-10-47-8 sp002773975	0.9996479802798232
OTU3525	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella	0.7116221887161359
OTU3527	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA56;s__Gp6-AA56 sp003222395	0.9900004576606202
OTU3528	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales	0.9873988641029012
OTU3529	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9999999667527112
OTU3532	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula staleyi	0.9999837655049539
OTU3534	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.999996884154131
OTU3536	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;s__Pedosphaera parvula	0.9018692054877417
OTU3537	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.9996047683929531
OTU3539	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	0.9638554727062538
OTU3541	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_O	0.8711629087302345
OTU3543	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_E;s__Paenibacillus_E sp900104695	0.9998303211548277
OTU3544	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9907039941217595
OTU3546	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG30;s__ZC4RG30 sp003242275	0.9776032283215862
OTU3547	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	0.73080961759673
OTU3549	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9933789236487818
OTU3551	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae	0.9996156600652361
OTU3552	d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.8514567654688633
OTU3554	d__Bacteria;p__Firmicutes_A;c__Clostridia	0.754926199042724
OTU3555	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Rickettsiella	0.9413042563010698
OTU3557	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.9894582199996035
OTU3558	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas deserti	0.8358996894419902
OTU3561	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-01-FULL-59-12;f__2-01-FULL-59-12;g__2-01-FULL-59-12;s__2-01-FULL-59-12 sp001800075	0.9332112851215991
OTU3562	d__Bacteria;p__Proteobacteria	0.8303758957589669
OTU3564	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula_B;s__Pirellula_B sp001610875	0.9998947761872257
OTU3565	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9996137162855296
OTU3568	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8133401811948652
OTU3569	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera;s__Singulisphaera acidiphila	0.9735707248244225
OTU3570	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae	0.9793509707020589
OTU3571	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__UBA966 sp002292895	0.9112803770230982
OTU3572	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.8655506800232308
OTU3576	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA2475;s__UBA2475 sp002319075	0.9810275655707251
OTU3577	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__UBA969;s__UBA969 sp002303765	0.7675403632926692
OTU3578	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp001897355	0.9999999981997689
OTU3579	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7267580067968774
OTU3581	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Ga0077560;f__Ga0077560;g__Ga0077541;s__Ga0077541 sp001464995	0.9999999899934124
OTU3583	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UKL13-3;g__UKL13-3;s__UKL13-3 sp001602415	0.7828591989555032
OTU3584	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9999999642168467
OTU3585	d__Bacteria	0.9999995569965852
OTU3586	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter	0.7075411655555552
OTU3587	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__Palsa-1233 sp003169895	0.9707425799179851
OTU3588	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__Dokdonella sp002632325	0.823597184305314
OTU3589	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.9864257203303506
OTU3590	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9767583624367544
OTU3591	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__GWC2-73-18;s__GWC2-73-18 sp001794945	0.9999784979171176
OTU3592	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.9934913099026159
OTU3593	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9999134173350641
OTU3594	d__Bacteria	0.9995193972088667
OTU3595	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.7889638896125292
OTU3596	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9961876095669566
OTU3598	d__Bacteria;p__Actinobacteriota	0.7719936695374456
OTU3599	d__Bacteria	0.999999958834098
OTU3600	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae	0.9999881784375362
OTU3601	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	0.9995171311857345
OTU3603	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.9899987051229139
OTU3604	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9995976590544182
OTU3605	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Carboxydothermales;f__Carboxydothermaceae;g__Carboxydothermus	0.9430818860930515
OTU3606	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9983316113235909
OTU3607	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9995438457218178
OTU3608	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Lentzea	0.7215334227108838
OTU3610	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.9937353184008919
OTU3611	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767	0.7110100019750841
OTU3612	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp003222945	0.9516709448578126
OTU3613	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__Rubellimicrobium mesophilum	0.998889081170968
OTU3615	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.8800692085022617
